timestamp,sender,recipient,subject,size_bytes,attachment,spam_score,action,src_ip,category
2024-03-28 12:11:37,hrobinson@aceptech.local,pmitchell@aceptech.local,Invoice Attached,48995,None,1.39,Delivered,10.10.50.7,Normal
2024-03-16 09:36:16,rsanders@aceptech.local,gbell@aceptech.local,Agenda for Tomorrow,19259,invoice.xlsx,0.35,Delivered,10.10.50.7,Normal
2024-03-21 15:41:51,ibailey@aceptech.local,kjones@aceptech.local,Team Schedule,34089,None,1.47,Delivered,10.10.50.7,Normal
2024-03-20 14:16:42,rroberts@aceptech.local,mbaker@aceptech.local,Invoice Attached,32487,report.pdf,0.37,Delivered,10.10.50.7,Normal
2024-03-18 15:02:40,jrivera@aceptech.local,hmurphy@aceptech.local,Q1 Report,37227,None,0.24,Delivered,10.10.50.7,Normal
2024-03-07 14:44:07,hrobinson@aceptech.local,hmurphy@aceptech.local,Please Review,23958,None,1.18,Delivered,10.10.50.7,Normal
2024-03-12 13:46:29,rthompson@aceptech.local,dreed@aceptech.local,Please Review,9526,None,0.08,Delivered,10.10.50.7,Normal
2024-03-01 12:08:41,lbrown@aceptech.local,kcox@aceptech.local,Invoice Attached,26256,invoice.xlsx,1.24,Delivered,10.10.50.7,Normal
2024-03-24 16:41:08,kjones@aceptech.local,dlee@aceptech.local,Team Schedule,12667,None,1.02,Delivered,10.10.50.7,Normal
2024-03-30 12:10:57,kgreen@aceptech.local,rsanders@aceptech.local,Invoice Attached,7251,None,0.33,Delivered,10.10.50.7,Normal
2024-03-09 11:42:16,rthompson@aceptech.local,dlee@aceptech.local,Quick Question,7905,report.pdf,0.98,Delivered,10.10.50.7,Normal
2024-03-12 14:55:59,kgreen@aceptech.local,ucampbell@aceptech.local,Project Update,13383,invoice.xlsx,0.28,Delivered,10.10.50.7,Normal
2024-03-21 15:13:58,xcollins@aceptech.local,xcollins@aceptech.local,Invoice Attached,25955,None,0.48,Delivered,10.10.50.7,Normal
2024-03-02 13:16:45,dlee@aceptech.local,jsmith@aceptech.local,FYI,37788,None,0.3,Delivered,10.10.50.7,Normal
2024-03-24 17:33:48,ptaylor@aceptech.local,cwhite@aceptech.local,Agenda for Tomorrow,11712,invoice.xlsx,0.32,Delivered,10.10.50.7,Normal
2024-03-26 12:11:00,mrichardson@aceptech.local,mwilson@aceptech.local,Action Required,32182,report.pdf,0.06,Delivered,10.10.50.7,Normal
2024-03-01 09:54:27,lbrown@aceptech.local,hrobinson@aceptech.local,Agenda for Tomorrow,20883,invoice.xlsx,0.22,Delivered,10.10.50.7,Normal
2024-03-14 14:55:00,zstewart@aceptech.local,gbell@aceptech.local,Team Schedule,43732,None,1.19,Delivered,10.10.50.7,Normal
2024-03-19 16:00:55,ladams@aceptech.local,nnelson@aceptech.local,Q1 Report,18417,None,0.36,Delivered,10.10.50.7,Normal
2024-03-02 15:08:22,mbaker@aceptech.local,tphillips@aceptech.local,Please Review,16691,invoice.xlsx,0.59,Delivered,10.10.50.7,Normal
2024-03-26 08:37:10,ptaylor@aceptech.local,ecook@aceptech.local,Project Update,13825,None,0.14,Delivered,10.10.50.7,Normal
2024-03-27 11:50:08,jscott@aceptech.local,rthompson@aceptech.local,Please Review,29970,None,0.47,Delivered,10.10.50.7,Normal
2024-03-11 10:55:41,pbrooks@aceptech.local,zstewart@aceptech.local,Team Schedule,20135,None,0.93,Delivered,10.10.50.7,Normal
2024-03-15 17:16:10,kgreen@aceptech.local,hmurphy@aceptech.local,Meeting Follow-up,5529,None,0.8,Delivered,10.10.50.7,Normal
2024-03-14 11:01:27,iwalker@aceptech.local,crogers@aceptech.local,Project Update,12883,None,1.02,Delivered,10.10.50.7,Normal
2024-03-15 11:34:31,jsmith@aceptech.local,fmorgan@aceptech.local,Team Schedule,40237,None,1.43,Delivered,10.10.50.7,Normal
2024-03-05 16:50:14,ladams@aceptech.local,kgreen@aceptech.local,Q1 Report,18204,None,1.29,Delivered,10.10.50.7,Normal
2024-03-26 16:37:47,jsmith@aceptech.local,asanchez@aceptech.local,Team Schedule,29773,report.pdf,0.07,Delivered,10.10.50.7,Normal
2024-03-13 11:01:12,amartin@aceptech.local,rsanders@aceptech.local,Agenda for Tomorrow,14710,None,1.33,Delivered,10.10.50.7,Normal
2024-03-03 16:46:10,glewis@aceptech.local,rroberts@aceptech.local,Team Schedule,43626,invoice.xlsx,0.79,Delivered,10.10.50.7,Normal
2024-03-15 16:55:49,vparker@aceptech.local,sprice@aceptech.local,Agenda for Tomorrow,36554,None,0.13,Delivered,10.10.50.7,Normal
2024-03-10 17:04:05,iwalker@aceptech.local,ucampbell@aceptech.local,FYI,28970,report.pdf,0.86,Delivered,10.10.50.7,Normal
2024-03-20 14:31:51,tphillips@aceptech.local,eharris@aceptech.local,Project Update,46910,report.pdf,0.55,Delivered,10.10.50.7,Normal
2024-03-20 10:23:09,kjones@aceptech.local,zstewart@aceptech.local,Quick Question,28828,None,0.3,Delivered,10.10.50.7,Normal
2024-03-23 10:02:16,gbell@aceptech.local,asanchez@aceptech.local,Please Review,31710,invoice.xlsx,1.48,Delivered,10.10.50.7,Normal
2024-03-29 10:48:02,qperez@aceptech.local,sturner@aceptech.local,Quick Question,25304,None,0.0,Delivered,10.10.50.7,Normal
2024-03-03 16:54:52,nnelson@aceptech.local,kgreen@aceptech.local,Invoice Attached,10809,None,0.43,Delivered,10.10.50.7,Normal
2024-03-03 10:51:50,ladams@aceptech.local,zstewart@aceptech.local,Meeting Follow-up,11041,None,0.25,Delivered,10.10.50.7,Normal
2024-03-28 08:17:32,eharris@aceptech.local,lbrown@aceptech.local,Team Schedule,7002,None,1.43,Delivered,10.10.50.7,Normal
2024-03-14 08:19:39,amartin@aceptech.local,jscott@aceptech.local,Meeting Follow-up,44852,report.pdf,0.64,Delivered,10.10.50.7,Normal
2024-03-04 16:38:11,ibailey@aceptech.local,amartin@aceptech.local,Please Review,22991,None,0.02,Delivered,10.10.50.7,Normal
2024-03-23 12:40:16,ladams@aceptech.local,eharris@aceptech.local,Agenda for Tomorrow,45394,None,0.19,Delivered,10.10.50.7,Normal
2024-03-19 13:26:40,sprice@aceptech.local,ladams@aceptech.local,Agenda for Tomorrow,38437,None,0.72,Delivered,10.10.50.7,Normal
2024-03-03 09:09:45,ucampbell@aceptech.local,iwalker@aceptech.local,Quick Question,35366,invoice.xlsx,0.83,Delivered,10.10.50.7,Normal
2024-03-16 10:49:53,dreed@aceptech.local,xcollins@aceptech.local,Please Review,28659,None,1.44,Delivered,10.10.50.7,Normal
2024-03-22 15:25:43,dreed@aceptech.local,wevans@aceptech.local,Q1 Report,5739,report.pdf,1.18,Delivered,10.10.50.7,Normal
2024-03-04 13:51:01,dreed@aceptech.local,tphillips@aceptech.local,Meeting Follow-up,32080,None,1.26,Delivered,10.10.50.7,Normal
2024-03-07 15:04:43,qkelly@aceptech.local,ibailey@aceptech.local,Invoice Attached,46646,None,0.01,Delivered,10.10.50.7,Normal
2024-03-23 16:21:33,dlee@aceptech.local,rsanders@aceptech.local,Action Required,39869,None,0.56,Delivered,10.10.50.7,Normal
2024-03-25 11:49:02,vparker@aceptech.local,nwood@aceptech.local,Agenda for Tomorrow,49927,None,0.64,Delivered,10.10.50.7,Normal
2024-03-08 15:00:07,ladams@aceptech.local,ibailey@aceptech.local,Invoice Attached,14854,None,1.47,Delivered,10.10.50.7,Normal
2024-03-14 14:24:19,tphillips@aceptech.local,vparker@aceptech.local,FYI,30704,None,1.41,Delivered,10.10.50.7,Normal
2024-03-23 13:51:06,mrichardson@aceptech.local,jrivera@aceptech.local,Agenda for Tomorrow,45937,None,0.91,Delivered,10.10.50.7,Normal
2024-03-06 16:57:01,glewis@aceptech.local,iwalker@aceptech.local,Project Update,28804,None,1.36,Delivered,10.10.50.7,Normal
2024-03-21 08:17:34,kcox@aceptech.local,mrichardson@aceptech.local,Q1 Report,22615,invoice.xlsx,0.62,Delivered,10.10.50.7,Normal
2024-03-27 10:09:29,kgreen@aceptech.local,hmurphy@aceptech.local,Quick Question,20426,invoice.xlsx,0.36,Delivered,10.10.50.7,Normal
2024-03-05 16:09:03,dlee@aceptech.local,amartin@aceptech.local,Project Update,8470,invoice.xlsx,0.23,Delivered,10.10.50.7,Normal
2024-03-27 10:37:49,mrichardson@aceptech.local,rroberts@aceptech.local,Quick Question,46096,invoice.xlsx,0.24,Delivered,10.10.50.7,Normal
2024-03-26 09:48:22,jscott@aceptech.local,kcox@aceptech.local,Invoice Attached,16417,None,1.01,Delivered,10.10.50.7,Normal
2024-03-18 13:58:49,eharris@aceptech.local,jscott@aceptech.local,Invoice Attached,23098,None,1.42,Delivered,10.10.50.7,Normal
2024-03-15 16:21:25,mbaker@aceptech.local,lward@aceptech.local,Agenda for Tomorrow,12809,None,0.51,Delivered,10.10.50.7,Normal
2024-03-17 14:12:48,ocarter@aceptech.local,xcollins@aceptech.local,Team Schedule,21023,None,0.35,Delivered,10.10.50.7,Normal
2024-03-17 12:24:51,asanchez@aceptech.local,yedwards@aceptech.local,Agenda for Tomorrow,20263,invoice.xlsx,0.08,Delivered,10.10.50.7,Normal
2024-03-16 15:03:45,jscott@aceptech.local,kcox@aceptech.local,FYI,49794,None,0.09,Delivered,10.10.50.7,Normal
2024-03-17 08:30:17,mwilson@aceptech.local,mrichardson@aceptech.local,Quick Question,33806,report.pdf,0.7,Delivered,10.10.50.7,Normal
2024-03-03 11:53:43,lbrown@aceptech.local,pmitchell@aceptech.local,Please Review,10260,None,1.36,Delivered,10.10.50.7,Normal
2024-03-12 09:38:49,ladams@aceptech.local,ecook@aceptech.local,FYI,23118,None,0.22,Delivered,10.10.50.7,Normal
2024-03-28 12:25:45,ladams@aceptech.local,pmitchell@aceptech.local,Quick Question,46794,None,1.0,Delivered,10.10.50.7,Normal
2024-03-15 08:43:16,amartin@aceptech.local,hmurphy@aceptech.local,Action Required,25188,None,0.18,Delivered,10.10.50.7,Normal
2024-03-14 15:29:06,owatson@aceptech.local,ucampbell@aceptech.local,Meeting Follow-up,9600,invoice.xlsx,1.16,Delivered,10.10.50.7,Normal
2024-03-18 17:47:53,ibailey@aceptech.local,jsmith@aceptech.local,Team Schedule,7686,None,1.02,Delivered,10.10.50.7,Normal
2024-03-23 12:03:23,qkelly@aceptech.local,hrobinson@aceptech.local,Please Review,12487,report.pdf,1.37,Delivered,10.10.50.7,Normal
2024-03-25 11:29:42,bmorris@aceptech.local,lbrown@aceptech.local,Quick Question,47734,None,0.05,Delivered,10.10.50.7,Normal
2024-03-08 09:02:52,jscott@aceptech.local,kjones@aceptech.local,Please Review,10151,None,0.03,Delivered,10.10.50.7,Normal
2024-03-18 10:00:31,wevans@aceptech.local,qperez@aceptech.local,FYI,18101,None,0.29,Delivered,10.10.50.7,Normal
2024-03-28 16:43:14,crogers@aceptech.local,xcollins@aceptech.local,Project Update,28684,None,1.39,Delivered,10.10.50.7,Normal
2024-03-05 15:01:42,crogers@aceptech.local,ibailey@aceptech.local,Invoice Attached,42650,None,0.9,Delivered,10.10.50.7,Normal
2024-03-09 12:56:55,hrobinson@aceptech.local,nwood@aceptech.local,Q1 Report,48675,invoice.xlsx,0.0,Delivered,10.10.50.7,Normal
2024-03-17 08:23:56,lbrown@aceptech.local,crogers@aceptech.local,Project Update,27501,None,0.12,Delivered,10.10.50.7,Normal
2024-03-09 17:49:01,qkelly@aceptech.local,gbell@aceptech.local,Q1 Report,26120,invoice.xlsx,1.1,Delivered,10.10.50.7,Normal
2024-03-28 17:28:24,qperez@aceptech.local,rthompson@aceptech.local,Quick Question,48206,None,0.09,Delivered,10.10.50.7,Normal
2024-03-21 15:13:10,gbell@aceptech.local,owatson@aceptech.local,Agenda for Tomorrow,19556,report.pdf,0.9,Delivered,10.10.50.7,Normal
2024-03-07 15:31:43,qperez@aceptech.local,dreed@aceptech.local,FYI,18671,invoice.xlsx,0.33,Delivered,10.10.50.7,Normal
2024-03-23 16:14:54,mrichardson@aceptech.local,ucampbell@aceptech.local,Agenda for Tomorrow,11865,invoice.xlsx,0.84,Delivered,10.10.50.7,Normal
2024-03-21 09:01:29,mbaker@aceptech.local,jrivera@aceptech.local,Action Required,43200,invoice.xlsx,0.06,Delivered,10.10.50.7,Normal
2024-03-04 10:02:04,hmurphy@aceptech.local,xcollins@aceptech.local,Meeting Follow-up,11547,None,0.38,Delivered,10.10.50.7,Normal
2024-03-16 11:14:45,pmitchell@aceptech.local,rroberts@aceptech.local,Agenda for Tomorrow,49258,None,1.18,Delivered,10.10.50.7,Normal
2024-03-19 10:49:41,xcollins@aceptech.local,xcollins@aceptech.local,Q1 Report,32720,invoice.xlsx,1.03,Delivered,10.10.50.7,Normal
2024-03-14 11:26:14,ladams@aceptech.local,amartin@aceptech.local,Q1 Report,23661,None,1.35,Delivered,10.10.50.7,Normal
2024-03-02 17:36:45,jrivera@aceptech.local,nwood@aceptech.local,Please Review,37660,report.pdf,0.78,Delivered,10.10.50.7,Normal
2024-03-22 12:14:27,iwalker@aceptech.local,owatson@aceptech.local,Team Schedule,29098,None,0.92,Delivered,10.10.50.7,Normal
2024-03-07 11:44:43,pmitchell@aceptech.local,rroberts@aceptech.local,Quick Question,15977,invoice.xlsx,0.29,Delivered,10.10.50.7,Normal
2024-03-11 17:54:51,qperez@aceptech.local,rsanders@aceptech.local,Q1 Report,44502,None,0.39,Delivered,10.10.50.7,Normal
2024-03-27 08:09:38,asanchez@aceptech.local,ibailey@aceptech.local,FYI,15493,None,1.11,Delivered,10.10.50.7,Normal
2024-03-25 15:20:15,amartin@aceptech.local,mrichardson@aceptech.local,Action Required,20455,None,0.1,Delivered,10.10.50.7,Normal
2024-03-26 13:10:30,eharris@aceptech.local,zstewart@aceptech.local,Project Update,8050,None,0.41,Delivered,10.10.50.7,Normal
2024-03-27 15:10:45,ptaylor@aceptech.local,pbrooks@aceptech.local,Quick Question,28707,invoice.xlsx,0.63,Delivered,10.10.50.7,Normal
2024-03-05 12:33:16,ecook@aceptech.local,kcox@aceptech.local,Meeting Follow-up,6717,report.pdf,0.92,Delivered,10.10.50.7,Normal
2024-03-10 12:12:20,fmorgan@aceptech.local,vparker@aceptech.local,Please Review,33539,None,0.68,Delivered,10.10.50.7,Normal
2024-03-25 17:18:00,bmorris@aceptech.local,pbrooks@aceptech.local,Meeting Follow-up,33688,None,0.23,Delivered,10.10.50.7,Normal
2024-03-10 11:00:54,sprice@aceptech.local,ucampbell@aceptech.local,FYI,14242,invoice.xlsx,1.28,Delivered,10.10.50.7,Normal
2024-03-28 09:20:45,nwood@aceptech.local,nnelson@aceptech.local,Please Review,46949,invoice.xlsx,1.34,Delivered,10.10.50.7,Normal
2024-03-17 17:32:37,yedwards@aceptech.local,jsmith@aceptech.local,Please Review,8437,invoice.xlsx,1.07,Delivered,10.10.50.7,Normal
2024-03-16 11:55:41,cwhite@aceptech.local,kgreen@aceptech.local,Please Review,18846,None,1.49,Delivered,10.10.50.7,Normal
2024-03-20 17:47:04,kgreen@aceptech.local,sturner@aceptech.local,Please Review,6593,report.pdf,1.25,Delivered,10.10.50.7,Normal
2024-03-12 13:53:30,glewis@aceptech.local,ladams@aceptech.local,FYI,5351,invoice.xlsx,0.56,Delivered,10.10.50.7,Normal
2024-03-30 15:53:29,jscott@aceptech.local,rthompson@aceptech.local,Invoice Attached,16878,None,0.3,Delivered,10.10.50.7,Normal
2024-03-28 14:11:27,kjones@aceptech.local,ocarter@aceptech.local,Meeting Follow-up,40615,report.pdf,0.49,Delivered,10.10.50.7,Normal
2024-03-28 10:43:04,mbaker@aceptech.local,mrichardson@aceptech.local,Quick Question,13338,invoice.xlsx,1.23,Delivered,10.10.50.7,Normal
2024-03-19 10:22:24,kgreen@aceptech.local,eharris@aceptech.local,Meeting Follow-up,17915,None,0.88,Delivered,10.10.50.7,Normal
2024-03-21 09:37:11,ocarter@aceptech.local,rsanders@aceptech.local,Project Update,28493,invoice.xlsx,0.23,Delivered,10.10.50.7,Normal
2024-03-29 11:14:20,nwood@aceptech.local,mbaker@aceptech.local,FYI,7082,None,1.26,Delivered,10.10.50.7,Normal
2024-03-12 13:16:57,lward@aceptech.local,wevans@aceptech.local,Invoice Attached,47825,report.pdf,0.23,Delivered,10.10.50.7,Normal
2024-03-06 16:45:18,mbaker@aceptech.local,ptaylor@aceptech.local,Project Update,15971,None,1.16,Delivered,10.10.50.7,Normal
2024-03-07 16:58:27,qkelly@aceptech.local,jrivera@aceptech.local,Invoice Attached,9791,None,0.31,Delivered,10.10.50.7,Normal
2024-03-13 17:50:21,sturner@aceptech.local,amartin@aceptech.local,Please Review,30616,None,0.99,Delivered,10.10.50.7,Normal
2024-03-25 10:09:27,sturner@aceptech.local,lbrown@aceptech.local,Invoice Attached,30816,None,0.7,Delivered,10.10.50.7,Normal
2024-03-10 14:33:18,mrichardson@aceptech.local,kcox@aceptech.local,Action Required,11428,None,0.57,Delivered,10.10.50.7,Normal
2024-03-01 11:14:18,mbaker@aceptech.local,bmorris@aceptech.local,Invoice Attached,14750,None,0.64,Delivered,10.10.50.7,Normal
2024-03-09 12:27:43,glewis@aceptech.local,lward@aceptech.local,Meeting Follow-up,42098,None,1.37,Delivered,10.10.50.7,Normal
2024-03-23 08:38:39,wevans@aceptech.local,lbrown@aceptech.local,Agenda for Tomorrow,49987,None,1.41,Delivered,10.10.50.7,Normal
2024-03-18 12:03:39,rsanders@aceptech.local,yedwards@aceptech.local,Invoice Attached,40656,None,1.29,Delivered,10.10.50.7,Normal
2024-03-16 11:52:05,rsanders@aceptech.local,owatson@aceptech.local,Invoice Attached,13130,None,1.16,Delivered,10.10.50.7,Normal
2024-03-14 10:56:36,tphillips@aceptech.local,ucampbell@aceptech.local,Team Schedule,33926,None,0.8,Delivered,10.10.50.7,Normal
2024-03-03 10:21:18,ecook@aceptech.local,ecook@aceptech.local,Please Review,47512,invoice.xlsx,1.47,Delivered,10.10.50.7,Normal
2024-03-25 12:35:54,dreed@aceptech.local,fclark@aceptech.local,Agenda for Tomorrow,30052,None,0.75,Delivered,10.10.50.7,Normal
2024-03-08 13:51:05,owatson@aceptech.local,glewis@aceptech.local,Q1 Report,6033,invoice.xlsx,0.72,Delivered,10.10.50.7,Normal
2024-03-18 12:01:53,xcollins@aceptech.local,ucampbell@aceptech.local,Project Update,27290,None,0.11,Delivered,10.10.50.7,Normal
2024-03-03 09:36:02,wevans@aceptech.local,dreed@aceptech.local,Team Schedule,19801,None,0.7,Delivered,10.10.50.7,Normal
2024-03-01 08:50:46,dlee@aceptech.local,lbrown@aceptech.local,Agenda for Tomorrow,26199,None,0.94,Delivered,10.10.50.7,Normal
2024-03-28 14:21:39,kgreen@aceptech.local,vparker@aceptech.local,Team Schedule,8751,report.pdf,1.2,Delivered,10.10.50.7,Normal
2024-03-07 13:12:55,amartin@aceptech.local,gbell@aceptech.local,Invoice Attached,15635,invoice.xlsx,1.09,Delivered,10.10.50.7,Normal
2024-03-30 14:18:55,mbaker@aceptech.local,ptaylor@aceptech.local,Please Review,18542,invoice.xlsx,0.87,Delivered,10.10.50.7,Normal
2024-03-16 08:08:14,hrobinson@aceptech.local,nwood@aceptech.local,Quick Question,14173,None,0.27,Delivered,10.10.50.7,Normal
2024-03-29 17:44:12,qkelly@aceptech.local,jscott@aceptech.local,Please Review,44450,None,0.39,Delivered,10.10.50.7,Normal
2024-03-18 17:07:37,xcollins@aceptech.local,asanchez@aceptech.local,Team Schedule,46134,None,0.13,Delivered,10.10.50.7,Normal
2024-03-17 11:09:10,fclark@aceptech.local,ladams@aceptech.local,Invoice Attached,34826,None,1.41,Delivered,10.10.50.7,Normal
2024-03-22 10:28:51,kjones@aceptech.local,kgreen@aceptech.local,Quick Question,18908,report.pdf,1.36,Delivered,10.10.50.7,Normal
2024-03-26 11:12:53,ptaylor@aceptech.local,rroberts@aceptech.local,Action Required,43982,report.pdf,0.51,Delivered,10.10.50.7,Normal
2024-03-30 13:22:22,lbrown@aceptech.local,kjones@aceptech.local,Meeting Follow-up,37564,report.pdf,0.97,Delivered,10.10.50.7,Normal
2024-03-24 10:38:36,sprice@aceptech.local,owatson@aceptech.local,Team Schedule,33127,None,0.13,Delivered,10.10.50.7,Normal
2024-03-08 08:30:50,dreed@aceptech.local,owatson@aceptech.local,Meeting Follow-up,47370,None,0.25,Delivered,10.10.50.7,Normal
2024-03-29 15:09:01,rthompson@aceptech.local,ecook@aceptech.local,Team Schedule,45977,None,1.35,Delivered,10.10.50.7,Normal
2024-03-11 10:12:36,ocarter@aceptech.local,rroberts@aceptech.local,Team Schedule,6086,invoice.xlsx,0.91,Delivered,10.10.50.7,Normal
2024-03-30 12:24:37,glewis@aceptech.local,fclark@aceptech.local,Invoice Attached,15618,None,0.0,Delivered,10.10.50.7,Normal
2024-03-28 10:59:57,lbrown@aceptech.local,jscott@aceptech.local,Action Required,25705,invoice.xlsx,0.25,Delivered,10.10.50.7,Normal
2024-03-22 15:57:34,ladams@aceptech.local,ucampbell@aceptech.local,Quick Question,38926,invoice.xlsx,0.16,Delivered,10.10.50.7,Normal
2024-03-26 12:13:07,kgreen@aceptech.local,ucampbell@aceptech.local,Project Update,27762,invoice.xlsx,0.12,Delivered,10.10.50.7,Normal
2024-03-23 10:59:15,dlee@aceptech.local,zstewart@aceptech.local,Invoice Attached,38632,invoice.xlsx,0.41,Delivered,10.10.50.7,Normal
2024-03-27 08:54:19,iwalker@aceptech.local,qkelly@aceptech.local,Meeting Follow-up,18086,None,1.09,Delivered,10.10.50.7,Normal
2024-03-13 13:19:10,rthompson@aceptech.local,yedwards@aceptech.local,Project Update,40905,report.pdf,1.12,Delivered,10.10.50.7,Normal
2024-03-16 09:28:03,ptaylor@aceptech.local,sturner@aceptech.local,FYI,26707,None,1.35,Delivered,10.10.50.7,Normal
2024-03-10 15:24:41,nwood@aceptech.local,owatson@aceptech.local,Meeting Follow-up,48908,None,0.72,Delivered,10.10.50.7,Normal
2024-03-17 10:58:23,glewis@aceptech.local,ladams@aceptech.local,Quick Question,41936,report.pdf,0.6,Delivered,10.10.50.7,Normal
2024-03-11 16:11:50,ladams@aceptech.local,sprice@aceptech.local,Quick Question,35109,None,1.44,Delivered,10.10.50.7,Normal
2024-03-20 08:58:15,asanchez@aceptech.local,lbrown@aceptech.local,Team Schedule,30740,None,0.24,Delivered,10.10.50.7,Normal
2024-03-27 10:34:02,bmorris@aceptech.local,dlee@aceptech.local,Q1 Report,9831,None,0.7,Delivered,10.10.50.7,Normal
2024-03-04 08:41:07,cwhite@aceptech.local,asanchez@aceptech.local,Q1 Report,12722,invoice.xlsx,0.37,Delivered,10.10.50.7,Normal
2024-03-07 16:48:53,hrobinson@aceptech.local,rthompson@aceptech.local,Action Required,26593,None,0.85,Delivered,10.10.50.7,Normal
2024-03-04 16:02:22,eharris@aceptech.local,wevans@aceptech.local,Quick Question,25605,report.pdf,1.02,Delivered,10.10.50.7,Normal
